# Sensor Strada Pirotehniei, Bucharest, Romania (uRad Monitor/140000b7)
# https://aqicn.org/station/@366811/
# Daily pm1
date,min,max,median,q1,q3,stdev,count
2023-05-07T00:00:00.000Z,1,2,2,1,2,0.449,93
2023-05-15T00:00:00.000Z,0,2,1,1,2,0.699,97
2023-05-16T00:00:00.000Z,0,4,2,2,3,0.78,98
2023-05-17T00:00:00.000Z,2,5,3,2,4,1.058,88
2023-05-18T00:00:00.000Z,0,6,3,2,4,1.6,93
2023-05-19T00:00:00.000Z,3,6,4,4,5,0.56,95
2023-05-20T00:00:00.000Z,4,6,5,4,5,0.637,95
2023-05-21T00:00:00.000Z,2,5,4,3,4,0.782,96
2023-05-22T00:00:00.000Z,1,4,2,2,2,0.563,96
2023-05-23T00:00:00.000Z,1,4,3,2,4,1.063,96
2023-05-24T00:00:00.000Z,0,4,3,2,3,1.204,95
2023-05-25T00:00:00.000Z,1,3,2,2,3,0.675,95
2023-05-26T00:00:00.000Z,1,4,2,2,2,0.758,95
2023-05-27T00:00:00.000Z,1,4,3,2.5,4,0.812,96
2023-05-28T00:00:00.000Z,1,4,3,2,3,0.771,93
2023-05-29T00:00:00.000Z,2,4,3,2,3,0.76,93
2023-05-30T00:00:00.000Z,2,7,4,2,4,1.487,92
2023-05-31T00:00:00.000Z,1,7,4,3,5,1.366,90
2023-06-01T00:00:00.000Z,3,8,4,4,6,1.245,92
2023-06-02T00:00:00.000Z,2,8,4,3,7,2.203,95
2023-06-03T00:00:00.000Z,0,3,2,1,2,0.764,94
2023-06-04T00:00:00.000Z,0,1,0,0,0,0.376,88
2023-06-05T00:00:00.000Z,0,1,0,0,0,0.357,87
2023-06-06T00:00:00.000Z,0,1,1,0,1,0.498,92
2023-06-07T00:00:00.000Z,0,2,1,1,1,0.513,90
2023-06-08T00:00:00.000Z,0,2,1,1,2,0.609,94
2023-06-09T00:00:00.000Z,1,77,4,2.5,35.5,25.659,124
2023-06-10T00:00:00.000Z,2,4,3,3,4,0.714,94
2023-06-11T00:00:00.000Z,2,5,3,2,4,0.961,93
2023-06-12T00:00:00.000Z,0,3,2,1,2,0.979,96
2023-06-13T00:00:00.000Z,0,2,0,0,1,0.656,93
2023-06-14T00:00:00.000Z,0,4,2,1,3,1.138,90
2023-06-15T00:00:00.000Z,0,5,2,1,4,1.431,94
2023-06-16T00:00:00.000Z,0,3,1,1,2,0.663,95
2023-06-17T00:00:00.000Z,2,4,3,2,3,0.763,89
2023-06-18T00:00:00.000Z,0,3,1,1,2,0.84,92
2023-06-19T00:00:00.000Z,0,2,1,0,1,0.765,92
2023-06-20T00:00:00.000Z,0,5,2,1,3,1.185,92
2023-06-21T00:00:00.000Z,2,5,4,4,4,0.522,97
2023-06-22T00:00:00.000Z,4,8,5,5,6,1.022,95
2023-06-23T00:00:00.000Z,5,8,7,6,7,0.825,97
2023-06-24T00:00:00.000Z,3,6,5,4,5,0.632,95
2023-06-25T00:00:00.000Z,1,4,3,2,3,0.802,94
2023-06-26T00:00:00.000Z,0,3,2,1,2,0.701,91
2023-06-27T00:00:00.000Z,1,3,2,1,2,0.729,92
2023-06-28T00:00:00.000Z,0,4,2,0,3,1.462,92
2023-06-29T00:00:00.000Z,0,5,1,0,3,1.84,93
2023-06-30T00:00:00.000Z,0,4,0,0,1,0.868,93
2023-07-01T00:00:00.000Z,1,4,2,2,3,0.881,95
2023-07-02T00:00:00.000Z,3,4,4,4,4,0.368,93
2023-07-03T00:00:00.000Z,4,5,4,4,5,0.439,92
2023-07-04T00:00:00.000Z,2,5,5,4,5,0.942,94
2023-07-05T00:00:00.000Z,2,4,3,2,3,0.716,93
2023-07-06T00:00:00.000Z,3,4,4,4,4,0.226,93
2023-07-07T00:00:00.000Z,1,4,3,3,4,0.754,96
2023-07-08T00:00:00.000Z,0,2,1,0,1,0.65,93
2023-07-09T00:00:00.000Z,0,3,1,0,2,0.916,96
2023-07-10T00:00:00.000Z,2,4,3,2,3,0.554,96
2023-07-11T00:00:00.000Z,2,5,4,3,4,0.734,95
2023-07-12T00:00:00.000Z,1,4,2,2,3,0.589,92
2023-07-13T00:00:00.000Z,2,4,3,3,4,0.513,93
2023-07-14T00:00:00.000Z,0,3,1,0,2,1.095,94
2023-07-15T00:00:00.000Z,0,1,0,0,1,0.488,92
2023-07-16T00:00:00.000Z,0,1,0,0,0,0.405,92
2023-07-17T00:00:00.000Z,0,141,52,1,107,47.839,134
2023-07-18T00:00:00.000Z,2,31,7,4,16,8.54,96
2023-07-19T00:00:00.000Z,1,8,2,2,3,1.89,91
2023-07-20T00:00:00.000Z,0,2,0,0,1,0.731,80
2023-07-21T00:00:00.000Z,0,0,0,0,0,0,89
2023-07-22T00:00:00.000Z,0,0,0,0,0,0,83
2023-07-23T00:00:00.000Z,0,0,0,0,0,0,84
2023-07-24T00:00:00.000Z,0,0,0,0,0,0,81
2023-07-25T00:00:00.000Z,0,1,1,0,1,0.492,92
2023-07-26T00:00:00.000Z,1,5,2,1,4,1.332,91
2023-07-27T00:00:00.000Z,0,2,0,0,1,0.723,86
2023-07-28T00:00:00.000Z,0,0,0,0,0,0,90
2023-07-29T00:00:00.000Z,0,0,0,0,0,0,88
2023-07-30T00:00:00.000Z,0,0,0,0,0,0,89
2023-07-31T00:00:00.000Z,0,0,0,0,0,0,90
2023-08-01T00:00:00.000Z,0,0,0,0,0,0,91
2023-08-02T00:00:00.000Z,0,0,0,0,0,0,91
2023-08-03T00:00:00.000Z,0,1,0,0,0,0.329,89
2023-08-04T00:00:00.000Z,0,1,0,0,1,0.458,90
2023-08-05T00:00:00.000Z,0,1,0,0,1,0.443,93
2023-08-06T00:00:00.000Z,0,2,0,0,1,0.603,97
2023-08-07T00:00:00.000Z,0,1,0,0,0,0.18,90
2023-08-08T00:00:00.000Z,0,0,0,0,0,0,92
2023-08-09T00:00:00.000Z,0,0,0,0,0,0,89
2023-08-10T00:00:00.000Z,0,0,0,0,0,0,89
2023-08-11T00:00:00.000Z,0,0,0,0,0,0,90
2023-08-12T00:00:00.000Z,0,2,0,0,0,0.548,88
2023-08-13T00:00:00.000Z,0,1,0,0,0,0.259,69
2023-08-14T00:00:00.000Z,0,0,0,0,0,0,51
2023-08-15T00:00:00.000Z,0,2,1,0,1,0.613,98
2023-08-16T00:00:00.000Z,0,1,1,0,1,0.484,93
2023-08-17T00:00:00.000Z,0,1,0,0,0,0.352,90
2023-08-18T00:00:00.000Z,0,1,0,0,1,0.499,95
2023-08-19T00:00:00.000Z,0,1,0,0,0,0.35,91
2023-08-20T00:00:00.000Z,0,1,0,0,1,0.491,94
2023-08-21T00:00:00.000Z,0,1,0,0,1,0.449,93
2023-08-22T00:00:00.000Z,0,2,1,1,1,0.527,97
2023-08-23T00:00:00.000Z,0,2,0,0,1,0.583,93
2023-08-24T00:00:00.000Z,0,5,3,0,4,2.068,93
2023-08-25T00:00:00.000Z,0,5,2,1,3,1.416,89
2023-08-26T00:00:00.000Z,0,3,1,1,2,0.663,90
2023-08-27T00:00:00.000Z,0,0,0,0,0,0,91
2023-08-28T00:00:00.000Z,0,4,3,0,4,1.893,83
2023-08-29T00:00:00.000Z,1,5,4,3,5,1.403,92
2023-08-30T00:00:00.000Z,1,7,3,2,6,2.106,92
2023-08-31T00:00:00.000Z,0,6,1,1,3,1.957,84
2023-09-01T00:00:00.000Z,0,4,2,1,3,1.471,82
2023-09-02T00:00:00.000Z,0,0,0,0,0,0,70
2023-09-03T00:00:00.000Z,0,1,0,0,0,0.406,91
2023-09-04T00:00:00.000Z,0,3,0,0,1,0.724,93
2023-09-05T00:00:00.000Z,0,4,1,1,2,1.051,91
2023-09-06T00:00:00.000Z,0,3,2,1,2,0.932,90
2023-09-07T00:00:00.000Z,1,4,3,2,4,0.888,92
2023-09-08T00:00:00.000Z,0,2,1,0,2,0.888,84
2023-09-09T00:00:00.000Z,0,1,0,0,1,0.48,89
2023-09-10T00:00:00.000Z,0,1,0,0,0,0.415,86
2023-09-18T00:00:00.000Z,0,4,3,1,4,1.497,92
2023-09-19T00:00:00.000Z,0,5,2,2,4,1.259,92
2023-09-20T00:00:00.000Z,2,6,4,3,5,0.949,90
2023-09-21T00:00:00.000Z,4,7,5,5,5,0.686,93
2023-09-22T00:00:00.000Z,1,6,4,3,4.5,1.265,92
2023-09-23T00:00:00.000Z,0,4,1,1,3,1.411,90
2023-09-24T00:00:00.000Z,0,2,1,1,1,0.564,93
2023-09-25T00:00:00.000Z,1,3,2,1,2,0.706,89
2023-09-26T00:00:00.000Z,0,4,2,1,2,0.817,94
2023-09-27T00:00:00.000Z,0,3,2,1,3,1.082,88
2023-09-28T00:00:00.000Z,0,2,1,0,2,0.751,62
2023-09-29T00:00:00.000Z,1,3,2,2,2,0.567,90
2023-09-30T00:00:00.000Z,2,5,2,2,3,1.053,90
2023-10-01T00:00:00.000Z,2,7,4,3,5,1.192,76
2023-10-02T00:00:00.000Z,1,3,1,1,2,0.795,89
2023-10-03T00:00:00.000Z,1,15,3,3,5,2.713,104
2023-10-04T00:00:00.000Z,2,5,4,3,4,0.796,95
2023-10-05T00:00:00.000Z,1,4,2,1,2,0.904,98
2023-10-06T00:00:00.000Z,2,4,3,3,4,0.678,93
2023-10-07T00:00:00.000Z,1,3,2,2,2,0.627,94
2023-10-08T00:00:00.000Z,0,2,1,0,2,0.836,93
2023-10-09T00:00:00.000Z,0,1,0,0,0,0.18,89
2023-10-10T00:00:00.000Z,0,1,0,0,1,0.488,84
2023-10-11T00:00:00.000Z,0,4,2,1,2,1.087,89
2023-10-12T00:00:00.000Z,2,6,5,3,5,1.415,86
2023-10-13T00:00:00.000Z,2,27,3,3,6,6.819,99
2023-10-14T00:00:00.000Z,2,9,4,4,9,2.49,91
2023-10-15T00:00:00.000Z,2,7,4,4,4,1.105,82
2023-10-16T00:00:00.000Z,0,4,0,0,1,1.143,90
2023-10-17T00:00:00.000Z,0,1,0,0,1,0.498,92
2023-10-18T00:00:00.000Z,0,4,1,1,2,1.358,89
2023-10-19T00:00:00.000Z,1,8,3,2,6,2.152,91
2023-10-20T00:00:00.000Z,1,4,3,2,4,0.844,92
2023-10-21T00:00:00.000Z,2,5,4,2,4,1.196,66
2023-10-22T00:00:00.000Z,2,2,2,2,2,0,17
2023-10-23T00:00:00.000Z,0,3,2,1,2,0.736,94
2023-10-24T00:00:00.000Z,0,3,1,1,2,0.701,92
2023-10-25T00:00:00.000Z,0,3,2,0,3,1.189,87
2023-10-26T00:00:00.000Z,0,0,0,0,0,0,88
2023-10-27T00:00:00.000Z,0,1,0,0,0,0.348,92
2023-10-28T00:00:00.000Z,0,0,0,0,0,0,84
2023-10-29T00:00:00.000Z,0,4,0,0,0,0.727,89
2023-10-30T00:00:00.000Z,0,9,4,2,4,2.26,96
2023-10-31T00:00:00.000Z,2,7,4,2,5,1.421,95
2023-11-01T00:00:00.000Z,0,5,1,0,4,1.92,92
2023-11-02T00:00:00.000Z,0,1,0,0,0,0.329,89
2023-11-03T00:00:00.000Z,0,2,0,0,1,0.545,91
2023-11-04T00:00:00.000Z,0,2,1,0,1,0.561,95
2023-11-05T00:00:00.000Z,0,0,0,0,0,0,88
2023-11-06T00:00:00.000Z,0,0,0,0,0,0,86
2023-11-07T00:00:00.000Z,0,4,1,0,1,0.953,88
2023-11-08T00:00:00.000Z,0,7,4,3,4,1.328,88
2023-11-09T00:00:00.000Z,0,4,0,0,0,1.28,74
2023-11-10T00:00:00.000Z,0,5,4,2,5,1.654,89
2023-11-11T00:00:00.000Z,0,1,1,0,1,0.459,86
2023-11-12T00:00:00.000Z,0,0,0,0,0,0,55
2023-11-13T00:00:00.000Z,0,2,1,0,1,0.689,86
2023-11-14T00:00:00.000Z,2,19,4,4,8,3.957,79
2023-11-15T00:00:00.000Z,0,5,3,1,4,1.672,77
2023-11-16T00:00:00.000Z,0,4,0,0,1,1.596,87
2023-11-17T00:00:00.000Z,4,6,4,4,5,0.663,73
2023-11-18T00:00:00.000Z,0,7,2,0,5,2.352,78
2023-11-19T00:00:00.000Z,0,4,1,0,3,1.593,91
2023-11-20T00:00:00.000Z,2,9,5,3,5,2.039,90
2023-11-21T00:00:00.000Z,3,14,5,4,8,3.623,92
2023-11-22T00:00:00.000Z,2,8,5,4.5,6,1.621,89
2023-11-23T00:00:00.000Z,4,6,5,4,5,0.704,82
2023-11-24T00:00:00.000Z,1,4,3,2,4,0.824,81
2023-11-25T00:00:00.000Z,0,2,1,0,1,0.723,59
2023-11-26T00:00:00.000Z,0,2,0,0,1,0.517,82
2023-11-27T00:00:00.000Z,0,1,1,0,1,0.455,92
2023-11-28T00:00:00.000Z,0,4,3,0,4,1.725,91
2023-11-29T00:00:00.000Z,0,4,2,1,2,1.176,93
2023-11-30T00:00:00.000Z,3,11,6,4,9,2.535,94
2023-12-01T00:00:00.000Z,5,13,9,6,11,2.716,93
2023-12-02T00:00:00.000Z,7,14,11,9,13,2.396,95
2023-12-03T00:00:00.000Z,2,11,4,3,6,2.423,94
2023-12-04T00:00:00.000Z,2,6,3,2,4,1.097,92
2023-12-05T00:00:00.000Z,4,9,6,5,6,1.281,87
2023-12-06T00:00:00.000Z,1,5,3,2,5,1.359,92
2023-12-07T00:00:00.000Z,1,4,3,2,3,0.916,93
2023-12-08T00:00:00.000Z,2,8,7,3,7,2.346,94
2023-12-09T00:00:00.000Z,5,13,8,7,10,2.485,88
2023-12-10T00:00:00.000Z,5,12,6,6,7,0.753,92
2023-12-11T00:00:00.000Z,5,9,8,7,8,0.866,94
2023-12-12T00:00:00.000Z,7,10,8,8,9,0.982,94
2023-12-13T00:00:00.000Z,9,16,11,10,12,1.963,89
2023-12-14T00:00:00.000Z,4,19,11,6,17,5.495,95
2023-12-15T00:00:00.000Z,1,4,2,2,3,0.833,93
2023-12-16T00:00:00.000Z,0,5,2,1,3,1.684,89
2023-12-17T00:00:00.000Z,4,9,7,5,9,1.873,96
2023-12-18T00:00:00.000Z,6,22,8,7,9,4.051,96
2023-12-19T00:00:00.000Z,7,19,8,8,12,3.799,97
2023-12-20T00:00:00.000Z,10,22,18,15,20,3.576,96
2023-12-21T00:00:00.000Z,7,21,17,10,20,4.969,94
2023-12-22T00:00:00.000Z,0,18,7,3,12,5.022,94
2023-12-23T00:00:00.000Z,0,1,0,0,0,0.271,88
2023-12-24T00:00:00.000Z,0,2,1,1,1,0.589,91
2023-12-25T00:00:00.000Z,0,3,2,1,3,0.992,92
2023-12-26T00:00:00.000Z,2,6,2,2,5,1.422,87
2023-12-27T00:00:00.000Z,2,7,5,4,6,1.218,91
2023-12-28T00:00:00.000Z,4,11,7,4,9,2.46,91
2023-12-29T00:00:00.000Z,8,19,12,10,13,2.995,89
2023-12-30T00:00:00.000Z,4,13,9,6,11,2.958,91
2023-12-31T00:00:00.000Z,13,52,24,18,32,9.537,105
2024-01-01T00:00:00.000Z,10,81,25,12,54.5,24.006,101
2024-01-02T00:00:00.000Z,2,14,5,2,10,4.27,91
2024-01-03T00:00:00.000Z,2,6,4,3,4,0.989,91
2024-01-04T00:00:00.000Z,0,4,1,1,3,1.372,89
2024-01-05T00:00:00.000Z,0,13,2,1,4,3.261,85
2024-01-06T00:00:00.000Z,10,40,14,11,21,8.994,87
2024-01-07T00:00:00.000Z,0,25,5,1,8,6.655,87
2024-01-08T00:00:00.000Z,0,4,1,0,3,1.541,76
2024-01-09T00:00:00.000Z,1,4,2,2,2,0.714,92
2024-01-10T00:00:00.000Z,2,180,16.5,8,62,58.439,158
2024-01-11T00:00:00.000Z,4,10,8,7,9,1.656,95
2024-01-12T00:00:00.000Z,1,13,12,5,12,4.253,93
2024-01-13T00:00:00.000Z,0,11,7,1,9,4.042,94
2024-01-14T00:00:00.000Z,4,7,5,4.5,7,1.117,89
2024-01-29T00:00:00.000Z,3,9,4,3,5,1.861,86
2024-01-30T00:00:00.000Z,3,9,5,4,7,1.621,90
2024-01-31T00:00:00.000Z,4,8,6,5,7,1.094,91
2024-02-01T00:00:00.000Z,7,21,10,9,16,3.873,94
2024-02-02T00:00:00.000Z,8,24,12,9,20,6.071,97
2024-02-03T00:00:00.000Z,3,13,7,5,12,3.508,93
2024-02-04T00:00:00.000Z,1,9,5,3,7,2.514,83
2024-02-05T00:00:00.000Z,0,4,0,0,2,1.591,85
2024-02-06T00:00:00.000Z,1,8,2,2,4,2.031,91
2024-02-07T00:00:00.000Z,3,8,4,4,7,1.637,78
2024-02-08T00:00:00.000Z,2,5,4,2.5,4,1.006,76
2024-02-09T00:00:00.000Z,3,6,5,4,6,1.016,74
2024-02-10T00:00:00.000Z,5,18,6,5,12,4.582,74
2024-02-11T00:00:00.000Z,0,16,1,1,2,3.275,84
2024-02-12T00:00:00.000Z,0,3,1,0,1,0.922,92
2024-02-13T00:00:00.000Z,0,3,2,1,2,0.851,90
2024-02-14T00:00:00.000Z,0,2,1,0,2,0.84,62
2024-02-15T00:00:00.000Z,1,15,3,2,5,4.22,84
2024-02-16T00:00:00.000Z,2,5,4,4,5,0.982,91
2024-02-17T00:00:00.000Z,4,10,7,6,9,1.844,92
2024-02-18T00:00:00.000Z,7,20,9,8,14.5,4.34,93
2024-02-19T00:00:00.000Z,0,8,1,1,3,1.985,91
2024-02-20T00:00:00.000Z,3,9,6,4,8,1.914,95
2024-02-21T00:00:00.000Z,5,13,9,7.5,9,2.116,96
2024-02-22T00:00:00.000Z,0,12,8,2,10,4.202,95
2024-02-23T00:00:00.000Z,3,35,10.5,5,23,10.666,96
2024-02-24T00:00:00.000Z,2,34,17,11,27,10.072,110
2024-02-25T00:00:00.000Z,7,27,14.5,8,19,6.542,94
2024-02-26T00:00:00.000Z,3,9,5,3,7,2.168,95
2024-02-27T00:00:00.000Z,1,4,3,2,4,0.902,94
2024-02-28T00:00:00.000Z,2,7,4,3,5,1.489,91
2024-02-29T00:00:00.000Z,3,9,5,3,7,1.92,89
2024-03-01T00:00:00.000Z,1,5,4,3,4,0.984,93
2024-03-02T00:00:00.000Z,2,8,4,3,5,1.317,93
2024-03-03T00:00:00.000Z,4,9,6,5,7,1.334,94
2024-03-04T00:00:00.000Z,3,8,5,4,7,1.579,85
2024-03-05T00:00:00.000Z,3,18,4,4,6.5,3.709,101
2024-03-06T00:00:00.000Z,4,10,7,5,8,1.339,93
2024-03-07T00:00:00.000Z,5,10,6,5,7,1.592,91
2024-03-08T00:00:00.000Z,6,11,8,7,9,1.358,97
2024-03-09T00:00:00.000Z,4,10,9,6,10,2.211,91
2024-03-10T00:00:00.000Z,3,19,9,4,15,5.488,92
2024-03-11T00:00:00.000Z,4,14,6,5,9,2.728,92
2024-03-12T00:00:00.000Z,0,4,3,1,4,1.359,94
2024-03-13T00:00:00.000Z,0,6,4,2,5,1.945,90
2024-03-14T00:00:00.000Z,0,3,0,0,1,0.953,90
2024-03-15T00:00:00.000Z,3,8,5,4,7,1.559,94
2024-03-16T00:00:00.000Z,1,11,5,4,10,3.289,93
2024-03-17T00:00:00.000Z,1,10,5,3,8,2.701,95
2024-03-18T00:00:00.000Z,2,13,4,3,12,4.46,95
2024-03-19T00:00:00.000Z,0,4,1,1,2,1.31,92
2024-03-20T00:00:00.000Z,1,5,4,2,4,1.39,93
2024-03-21T00:00:00.000Z,0,4,0,0,1,0.816,91
2024-03-22T00:00:00.000Z,1,5,3,2,4,1.178,90
2024-03-23T00:00:00.000Z,1,7,4,2,4,1.813,92
2024-03-24T00:00:00.000Z,2,9,4,3,5,1.941,92
2024-03-25T00:00:00.000Z,0,2,0,0,0,0.369,91
2024-03-26T00:00:00.000Z,0,1,0,0,0,0.316,89
2024-03-27T00:00:00.000Z,0,2,0,0,1,0.665,92
2024-03-28T00:00:00.000Z,0,1,0,0,1,0.494,90
2024-03-29T00:00:00.000Z,0,2,0,0,0,0.544,57
2024-03-30T00:00:00.000Z,1,7,3,1,4,1.754,95
2024-03-31T00:00:00.000Z,0,11,4,2,7,3.09,98
2024-04-01T00:00:00.000Z,2,9,4,2,7,2.437,90
2024-04-02T00:00:00.000Z,0,8,2,1,5,2.573,93
2024-04-03T00:00:00.000Z,0,2,0,0,1,0.817,91
2024-04-04T00:00:00.000Z,0,3,1,0,2,0.987,92
2024-04-05T00:00:00.000Z,0,3,1,0,2,1.14,88
2024-04-06T00:00:00.000Z,0,4,2,0,3,1.529,90
2024-04-07T00:00:00.000Z,0,4,0,0,2,1.236,85
2024-04-08T00:00:00.000Z,0,4,2,1,3,1.38,95
2024-04-09T00:00:00.000Z,0,4,1.5,0,3,1.506,92
2024-04-10T00:00:00.000Z,0,4,2,0,4,1.637,95
2024-04-11T00:00:00.000Z,3,10,4,4,5,1.9,89
2024-04-12T00:00:00.000Z,1,14,4,3,9,3.531,98
2024-04-13T00:00:00.000Z,1,7,2,1,3,1.71,88
2024-04-14T00:00:00.000Z,0,7,2,1,3,1.814,92
2024-04-15T00:00:00.000Z,0,3,2,1,2,0.945,93
2024-04-16T00:00:00.000Z,1,5,4,3,4,0.918,91
2024-04-17T00:00:00.000Z,0,3,1,1,1,0.809,91
2024-04-18T00:00:00.000Z,0,4,1,0,3,1.388,96
2024-04-19T00:00:00.000Z,0,8,1,0,1,2.383,91
2024-04-20T00:00:00.000Z,0,3,1,0,1,0.885,93
2024-04-21T00:00:00.000Z,0,4,2,1,3,1.175,91
2024-04-22T00:00:00.000Z,0,2,1,0,1,0.77,94
2024-04-23T00:00:00.000Z,0,23,0,0,1,4.475,94
2024-04-24T00:00:00.000Z,0,4,2,1,3,1.19,91
2024-04-25T00:00:00.000Z,0,5,2,2,3,1.182,93
2024-04-26T00:00:00.000Z,0,4,2,1,3,1.112,92
2024-04-27T00:00:00.000Z,0,3,1,1,1,0.95,78
2024-04-28T00:00:00.000Z,0,5,1,0,3,1.725,77
2024-04-29T00:00:00.000Z,0,6,1,1,3,1.739,97
2024-04-30T00:00:00.000Z,0,3,2,1,2,0.829,87
2024-05-01T00:00:00.000Z,0,0,0,0,0,0,86
2024-05-02T00:00:00.000Z,0,1,0,0,1,0.493,89
2024-05-03T00:00:00.000Z,0,2,1,1,1,0.564,91
2024-05-04T00:00:00.000Z,0,3,2,1,2.5,0.774,61
2024-05-05T00:00:00.000Z,1,5,2,2,4,1.267,76
2024-05-06T00:00:00.000Z,1,4,3,2,3,0.925,95
2024-05-07T00:00:00.000Z,1,4,3,2,4,0.954,95
2024-05-08T00:00:00.000Z,0,3,1,1,1,0.789,94
2024-05-09T00:00:00.000Z,0,4,1,1,2,0.971,90
2024-05-10T00:00:00.000Z,0,3,1,1,2,0.751,82
2024-05-11T00:00:00.000Z,0,4,2,1,2,0.803,71
2024-05-12T00:00:00.000Z,0,2,1,0,1,0.594,91
2024-05-13T00:00:00.000Z,0,2,0,0,0,0.373,89
2024-05-14T00:00:00.000Z,0,2,0,0,1,0.657,87
2024-05-15T00:00:00.000Z,0,2,1,0,1,0.655,92
2024-05-16T00:00:00.000Z,0,2,1,1,2,0.614,87
2024-05-17T00:00:00.000Z,0,2,1,1,2,0.778,76
2024-05-18T00:00:00.000Z,0,5,2,0,3,1.664,71
2024-05-19T00:00:00.000Z,0,16,3,1,4,3.57,92
2024-05-20T00:00:00.000Z,0,4,2,1,2,0.881,89
2024-05-21T00:00:00.000Z,1,2,2,1,2,0.488,84
2024-05-22T00:00:00.000Z,0,2,1,1,1,0.581,83
2024-05-23T00:00:00.000Z,1,4,3,2,3,0.932,80
2024-05-24T00:00:00.000Z,0,5,2,0,4,2.009,77
2024-05-25T00:00:00.000Z,0,17,2,1,3,4.913,75
2024-05-26T00:00:00.000Z,0,2,1,0,1,0.728,49
2024-05-27T00:00:00.000Z,0,2,1,1,2,0.625,90
2024-05-28T00:00:00.000Z,0,2,1,0,2,0.851,90
2024-05-29T00:00:00.000Z,0,19,1,0,3,5.202,78
2024-05-30T00:00:00.000Z,0,4,1,1,2,0.899,70
2024-05-31T00:00:00.000Z,1,5,3,2,4,1.158,88
2024-06-01T00:00:00.000Z,1,3,2,1,2,0.476,82
2024-06-02T00:00:00.000Z,0,2,1,0,1,0.605,90
2024-06-03T00:00:00.000Z,0,3,1,1,1,0.795,79
2024-06-04T00:00:00.000Z,1,4,2,2,3,0.955,87
2024-06-05T00:00:00.000Z,0,2,1,0,1,0.745,92
2024-06-06T00:00:00.000Z,0,2,1,1,1,0.497,91
2024-06-07T00:00:00.000Z,0,4,2,1,2,1.14,90
2024-06-08T00:00:00.000Z,1,4,2,2,3,0.694,92
2024-06-09T00:00:00.000Z,2,4,3,2,3,0.708,91
2024-06-10T00:00:00.000Z,2,6,4,4,5,1.038,92
2024-06-11T00:00:00.000Z,0,4,3,1,4,1.454,93
2024-06-12T00:00:00.000Z,0,6,2,2,3,1.694,93
2024-06-13T00:00:00.000Z,0,4,2,1,3,0.875,92
2024-06-14T00:00:00.000Z,0,4,0,0,2,1.135,80
2024-06-15T00:00:00.000Z,0,0,0,0,0,0,66
2024-06-16T00:00:00.000Z,0,4,0,0,1,1.368,81
2024-06-17T00:00:00.000Z,1,4,2,1,3,1.081,80
2024-06-18T00:00:00.000Z,1,4,3,3,4,0.782,88
2024-06-19T00:00:00.000Z,1,4,3,2,4,0.87,86
