# Sensor Aleea Politehnicii, Bucharest, Romania (uRad Monitor/20d96b7e)
# https://aqicn.org/station/@365821/
# Daily pm1
date,min,max,median,q1,q3,stdev,count
2023-08-14T00:00:00.000Z,3,10,6,5,9,2.021,63
2023-08-15T00:00:00.000Z,8,12,11,10,11,1.248,110
2023-08-16T00:00:00.000Z,3,14,8,7,10,2.284,111
2023-08-17T00:00:00.000Z,4,13,9,6,11,2.828,113
2023-08-18T00:00:00.000Z,8,13,11,10,11,1.035,104
2023-08-19T00:00:00.000Z,5,13,10,7,11,2.168,109
2023-08-20T00:00:00.000Z,4,14,9,8,12,2.404,110
2023-08-21T00:00:00.000Z,7,15,10,8,11,1.781,116
2023-08-22T00:00:00.000Z,9,16,12,11,13,1.781,114
2023-08-23T00:00:00.000Z,6,12,10,9,10,1.147,110
2023-08-24T00:00:00.000Z,3,12,8,7,9,1.798,115
2023-08-25T00:00:00.000Z,8,14,10,9,12,1.684,111
2023-08-26T00:00:00.000Z,5,14,9,7,12,2.478,111
2023-08-27T00:00:00.000Z,4,11,7,6,8,1.489,113
2023-08-28T00:00:00.000Z,5,16,8,7,10,2.19,118
2023-08-29T00:00:00.000Z,6,14,9,8,10,1.415,115
2023-08-30T00:00:00.000Z,4,12,9,7,10,2.185,115
2023-08-31T00:00:00.000Z,2,11,6,4,8,2.288,101
2023-09-01T00:00:00.000Z,3,10,5,5,6.5,1.68,96
2023-09-02T00:00:00.000Z,3,13,5,4,9,2.802,87
2023-09-03T00:00:00.000Z,1,10,4,2,6,2.331,108
2023-09-04T00:00:00.000Z,1,7,4,3,5,1.587,102
2023-09-05T00:00:00.000Z,2,8,5,4,6,1.497,114
2023-09-06T00:00:00.000Z,2,6,4,3,4,0.805,109
2023-09-07T00:00:00.000Z,4,8,5,5,6,0.882,104
2023-09-08T00:00:00.000Z,0,9,4,2,6,2.115,109
2023-09-09T00:00:00.000Z,1,11,4,3,5,2.001,107
2023-09-10T00:00:00.000Z,2,14,4,4,5,2.387,113
2023-09-18T00:00:00.000Z,5,13,7,6,9,1.751,117
2023-09-19T00:00:00.000Z,2,12,8,5,10,2.913,118
2023-09-20T00:00:00.000Z,4,14,10,7,12,2.656,107
2023-09-21T00:00:00.000Z,6,16,11,9,12,2.337,114
2023-09-22T00:00:00.000Z,4,14,9,7,10,2.415,120
2023-09-23T00:00:00.000Z,5,12,8,7,8.5,1.587,113
2023-09-24T00:00:00.000Z,3,11,6,5,7,1.77,104
2023-09-25T00:00:00.000Z,3,15,6,5,9,2.584,107
2023-09-26T00:00:00.000Z,2,11,6,5,7,1.879,111
2023-09-27T00:00:00.000Z,2,10,5,4,6,1.899,105
2023-09-28T00:00:00.000Z,1,7,4,3,5,1.619,73
2023-09-29T00:00:00.000Z,4,10,6,5,8,1.604,106
2023-09-30T00:00:00.000Z,5,17,8.5,7,12.5,2.985,108
2023-10-01T00:00:00.000Z,1,15,9,8,11,3.086,93
2023-10-02T00:00:00.000Z,2,10,5,4,7,1.885,111
2023-10-03T00:00:00.000Z,4,18,10,6,12,3.794,124
2023-10-04T00:00:00.000Z,3,15,8,6,12,3.235,116
2023-10-05T00:00:00.000Z,3,12,4,4,8,2.725,103
2023-10-06T00:00:00.000Z,5,13,8,7,10,1.938,116
2023-10-07T00:00:00.000Z,4,16,7,6,10,3.069,113
2023-10-08T00:00:00.000Z,0,9,3,1,8,3.279,102
2023-10-09T00:00:00.000Z,0,8,2,1,4,1.843,112
2023-10-10T00:00:00.000Z,1,7,3,2,5,1.827,99
2023-10-11T00:00:00.000Z,3,16,7,4,9,3.164,103
2023-10-12T00:00:00.000Z,4,18,9,7,11,3.025,104
2023-10-13T00:00:00.000Z,4,22,11,8.5,15,4.515,113
2023-10-14T00:00:00.000Z,5,20,12,8,16,4.418,114
2023-10-15T00:00:00.000Z,6,20,13,11,16,3.412,104
2023-10-16T00:00:00.000Z,0,10,3,1,7,3.018,110
2023-10-17T00:00:00.000Z,1,13,6,3,7,2.775,114
2023-10-18T00:00:00.000Z,3,18,9,6,12,3.789,121
2023-10-19T00:00:00.000Z,3,22,12,7,18,5.687,101
2023-10-20T00:00:00.000Z,5,22,15,8,16,4.583,115
2023-10-21T00:00:00.000Z,3,22,12,4,15,6.283,84
2023-10-22T00:00:00.000Z,6,9,8,7,8,0.843,20
2023-10-23T00:00:00.000Z,3,17,10,7,13,3.567,111
2023-10-24T00:00:00.000Z,4,19,11,9,14,3.55,122
2023-10-25T00:00:00.000Z,0,20,6,3,16,6.783,107
2023-10-26T00:00:00.000Z,1,11,5,3,7,2.67,111
2023-10-27T00:00:00.000Z,1,19,7,5,10.5,4.094,125
2023-10-28T00:00:00.000Z,1,5,2,1,4,1.383,97
2023-10-29T00:00:00.000Z,1,21,8,4,12.5,5.238,136
2023-10-30T00:00:00.000Z,2,26,15,8,18,5.709,119
2023-10-31T00:00:00.000Z,7,23,17,12,18,4.321,114
2023-11-01T00:00:00.000Z,1,19,5,3,11,5.622,107
2023-11-02T00:00:00.000Z,3,12,7,6,9,2.208,109
2023-11-03T00:00:00.000Z,6,18,10,8,13,3.207,118
2023-11-04T00:00:00.000Z,3,20,12,8,15,4.145,127
2023-11-05T00:00:00.000Z,0,15,5,1.5,7,4.062,116
2023-11-06T00:00:00.000Z,0,7,3,2,4,1.768,103
2023-11-07T00:00:00.000Z,2,21,12,6,17,5.736,111
2023-11-08T00:00:00.000Z,3,23,14,7,17,5.919,108
2023-11-09T00:00:00.000Z,3,36,11,6,21,9.909,106
2023-11-10T00:00:00.000Z,5,24,10,7,19,6.119,125
2023-11-11T00:00:00.000Z,2,20,11,8.5,14,4.193,113
2023-11-12T00:00:00.000Z,0,9,7,1,8,3.119,71
2023-11-13T00:00:00.000Z,3,15,10,7,13,3.486,104
2023-11-14T00:00:00.000Z,4,24,10,7,15,5.135,85
2023-11-15T00:00:00.000Z,2,14,7,5,10,3.584,90
2023-11-16T00:00:00.000Z,1,17,4,2,12.5,5.073,105
2023-11-17T00:00:00.000Z,12,22,17,14,17,2.165,90
2023-11-18T00:00:00.000Z,0,25,10,0.5,16,8.286,92
2023-11-19T00:00:00.000Z,1,16,6,4,11,3.991,115
2023-11-20T00:00:00.000Z,9,30,18,15,22,5.18,120
2023-11-21T00:00:00.000Z,7,35,16,14,18.5,5.677,117
2023-11-22T00:00:00.000Z,6,21,17,12,19,4.588,110
2023-11-23T00:00:00.000Z,11,21,16,14.5,17,2.424,112
2023-11-24T00:00:00.000Z,6,15,11,9,13,2.435,118
2023-11-25T00:00:00.000Z,0,16,9,4.5,11,4.402,84
2023-11-26T00:00:00.000Z,0,11,4,3,7,2.726,116
2023-11-27T00:00:00.000Z,2,10,6,4,6,1.513,127
2023-11-28T00:00:00.000Z,3,22,14,10,18,5.188,119
2023-11-29T00:00:00.000Z,5,21,12,8,16,4.447,139
2023-11-30T00:00:00.000Z,14,27,19,17,22.5,3.482,117
2023-12-01T00:00:00.000Z,13,27,20,16,23,3.78,121
2023-12-02T00:00:00.000Z,14,28,18.5,17,21,3.081,132
2023-12-03T00:00:00.000Z,5,23,13,12,15.5,4.053,120
2023-12-04T00:00:00.000Z,8,22,13,11,17,3.617,115
2023-12-05T00:00:00.000Z,11,34,17,16,18,3.323,121
2023-12-06T00:00:00.000Z,4,17,11.5,8,14,3.362,116
2023-12-07T00:00:00.000Z,7,19,13,11,16,2.811,127
2023-12-08T00:00:00.000Z,10,26,21,17.5,23,3.848,129
2023-12-09T00:00:00.000Z,13,36,18,17,23,4.998,127
2023-12-10T00:00:00.000Z,11,21,16,15,17,1.656,137
2023-12-11T00:00:00.000Z,15,23,18,17,19,1.368,126
2023-12-12T00:00:00.000Z,15,24,20,18.5,21,1.754,125
2023-12-13T00:00:00.000Z,18,35,22,21,24,3.364,123
2023-12-14T00:00:00.000Z,11,36,24,18,28,6.274,134
2023-12-15T00:00:00.000Z,7,22,10,9,12,3.063,126
2023-12-16T00:00:00.000Z,1,20,9,4,16,5.852,126
2023-12-17T00:00:00.000Z,11,26,19,18,21,2.573,156
2023-12-18T00:00:00.000Z,16,23,20,18,21,1.857,120
2023-12-19T00:00:00.000Z,15,43,23,20,39,9.169,118
2023-12-20T00:00:00.000Z,21,45,33,29,36,5.396,156
2023-12-21T00:00:00.000Z,13,44,33,24.5,38,8.804,141
2023-12-22T00:00:00.000Z,2,25,17,4,21,8.154,127
2023-12-23T00:00:00.000Z,0,7,2,1,3,1.661,105
2023-12-24T00:00:00.000Z,3,11,6,4.5,8,2.234,112
2023-12-25T00:00:00.000Z,3,10,7,6,8,1.558,116
2023-12-26T00:00:00.000Z,6,17,8,7,13.5,3.383,112
2023-12-27T00:00:00.000Z,4,21,13,10,17,4.301,115
2023-12-28T00:00:00.000Z,10,30,20,16.5,24,4.76,109
2023-12-29T00:00:00.000Z,18,41,24,22,33,6.639,122
2023-12-30T00:00:00.000Z,15,29,23,19,24,3.354,111
2023-12-31T00:00:00.000Z,23,122,45.5,36,58,26.929,218
2024-01-01T00:00:00.000Z,18,103,30.5,25,46,20.799,164
2024-01-02T00:00:00.000Z,5,36,13,8,20.5,8.945,129
2024-01-03T00:00:00.000Z,7,19,13,9,14,2.903,115
2024-01-04T00:00:00.000Z,4,15,8,7,11,2.717,124
2024-01-05T00:00:00.000Z,3,55,11,7,23,15.04,126
2024-01-06T00:00:00.000Z,20,66,27,23,35,11.185,125
2024-01-07T00:00:00.000Z,0,27,15,4,21,8.882,107
2024-01-08T00:00:00.000Z,1,15,9,7,11,3.364,101
2024-01-09T00:00:00.000Z,1,10,7,4,8,2.608,115
2024-01-10T00:00:00.000Z,4,24,17,12,21,5.465,163
2024-01-11T00:00:00.000Z,9,29,22,19,24,4.493,164
2024-01-12T00:00:00.000Z,3,25,21,6,23,7.893,116
2024-01-13T00:00:00.000Z,4,24,20,10,21,6.644,157
2024-01-14T00:00:00.000Z,9,20,16,13,18,3.083,138
2024-01-29T00:00:00.000Z,6,22,12,10,17.5,4.426,117
2024-01-30T00:00:00.000Z,6,27,17,11,21,5.325,148
2024-01-31T00:00:00.000Z,12,22,18,17,20,2.554,117
2024-02-01T00:00:00.000Z,17,30,23,21,25,2.781,120
2024-02-02T00:00:00.000Z,19,38,23,21,32.5,6.336,128
2024-02-03T00:00:00.000Z,9,69,18,16,26,9.118,141
2024-02-04T00:00:00.000Z,2,22,13,7,19,6.31,111
2024-02-05T00:00:00.000Z,0,15,6,3,10,4.129,107
2024-02-06T00:00:00.000Z,2,19,8,6,14,4.821,121
2024-02-07T00:00:00.000Z,5,18,13,10,17,3.627,107
2024-02-08T00:00:00.000Z,6,15,13,8,14,3.066,91
2024-02-09T00:00:00.000Z,7,19,14,10,16,3.269,92
2024-02-10T00:00:00.000Z,12,40,18,15,24.5,6.388,100
2024-02-11T00:00:00.000Z,2,18,6,4,7,3.484,110
2024-02-12T00:00:00.000Z,1,16,5,4,10,4.022,109
2024-02-13T00:00:00.000Z,5,18,12,9,13,3.167,111
2024-02-14T00:00:00.000Z,4,11,8,7,9,1.35,77
2024-02-15T00:00:00.000Z,3,26,11,8,13.5,4.942,120
2024-02-16T00:00:00.000Z,7,18,12,10,13,2.423,112
2024-02-17T00:00:00.000Z,12,23,17,15,19,2.494,109
2024-02-18T00:00:00.000Z,14,28,20,18,23.5,3.51,109
2024-02-19T00:00:00.000Z,2,15,7,4,10,3.314,109
2024-02-20T00:00:00.000Z,11,21,16,14,18.5,2.89,120
2024-02-21T00:00:00.000Z,13,24,19,17,21,2.834,111
2024-02-22T00:00:00.000Z,4,28,19,9,22,7.049,121
2024-02-23T00:00:00.000Z,6,35,19,13,27,8.01,139
2024-02-24T00:00:00.000Z,3,41,24,15,29,9.861,153
2024-02-25T00:00:00.000Z,12,34,20,17,23,5.349,120
2024-02-26T00:00:00.000Z,6,22,12,8,18,5.167,111
2024-02-27T00:00:00.000Z,5,15,8,6,12,3.15,102
2024-02-28T00:00:00.000Z,9,17,13,11,15,2.35,116
2024-02-29T00:00:00.000Z,8,19,14,11,16,2.959,117
2024-03-01T00:00:00.000Z,6,15,11,9,12,2.199,118
2024-03-02T00:00:00.000Z,10,19,14,13,15,1.856,117
2024-03-03T00:00:00.000Z,14,22,17,16,17,1.667,118
2024-03-04T00:00:00.000Z,9,21,14,12,19,3.404,107
2024-03-05T00:00:00.000Z,9,17,15,13,16,1.679,119
2024-03-06T00:00:00.000Z,15,22,17,17,18,1.431,109
2024-03-07T00:00:00.000Z,11,19,16,14,17,1.879,114
2024-03-08T00:00:00.000Z,14,24,18,17,21,2.578,119
2024-03-09T00:00:00.000Z,10,26,19,14,22,4.357,117
2024-03-10T00:00:00.000Z,5,35,19,12.5,25,7.354,117
2024-03-11T00:00:00.000Z,11,22,16,14,17,2.115,109
2024-03-12T00:00:00.000Z,6,21,14,11,15,2.798,114
2024-03-13T00:00:00.000Z,3,22,18,13.5,20,6.372,116
2024-03-14T00:00:00.000Z,1,19,12,4,15,5.63,109
2024-03-15T00:00:00.000Z,15,28,19,17,21,3.239,107
2024-03-16T00:00:00.000Z,7,25,16.5,12,21,5.333,108
2024-03-17T00:00:00.000Z,6,26,17,11,22,6.229,118
2024-03-18T00:00:00.000Z,5,25,10,7,14,5.131,116
2024-03-19T00:00:00.000Z,3,20,9,6,15,4.741,118
2024-03-20T00:00:00.000Z,5,20,13,8,16,4.584,101
2024-03-21T00:00:00.000Z,2,10,6,5,8,1.751,118
2024-03-22T00:00:00.000Z,7,20,12,9,15,3.439,131
2024-03-23T00:00:00.000Z,3,20,14.5,8,17,5.047,114
2024-03-24T00:00:00.000Z,3,20,11,8,13,4.149,115
2024-03-25T00:00:00.000Z,0,8,2,1,5,2.492,105
2024-03-26T00:00:00.000Z,1,11,4,3,6,2.08,110
2024-03-27T00:00:00.000Z,3,11,7,5,9,2.28,108
2024-03-28T00:00:00.000Z,1,11,6,3,8,2.77,110
2024-03-29T00:00:00.000Z,1,8,2,1,3,1.446,68
2024-03-30T00:00:00.000Z,4,21,8,6,12,4.467,115
2024-03-31T00:00:00.000Z,3,20,12,6,15,4.981,118
2024-04-01T00:00:00.000Z,3,19,12,6,14,4.888,108
2024-04-02T00:00:00.000Z,0,14,6,1,7,3.738,111
2024-04-03T00:00:00.000Z,0,13,2,1,3,3.062,102
2024-04-04T00:00:00.000Z,1,11,5,3,7,2.639,114
2024-04-05T00:00:00.000Z,1,12,5.5,2,9,3.543,106
2024-04-06T00:00:00.000Z,1,17,5,3,10,4.334,107
2024-04-07T00:00:00.000Z,2,14,5,3,10,3.911,103
2024-04-08T00:00:00.000Z,1,17,8,4,12,4.261,120
2024-04-09T00:00:00.000Z,2,18,6,3,11,4.482,103
2024-04-10T00:00:00.000Z,2,14,7,3,10,3.576,115
2024-04-11T00:00:00.000Z,7,17,11,9,13,2.439,114
2024-04-12T00:00:00.000Z,4,20,8,7,12,4.208,117
2024-04-13T00:00:00.000Z,3,17,6,5,10,3.815,114
2024-04-14T00:00:00.000Z,2,12,6,5,9,2.458,110
2024-04-15T00:00:00.000Z,2,10,7,4,8,2.346,107
2024-04-16T00:00:00.000Z,2,11,6,5,7.5,1.853,104
2024-04-17T00:00:00.000Z,2,10,5,3,7,2.348,110
2024-04-18T00:00:00.000Z,0,17,8,5,12.5,4.613,112
2024-04-19T00:00:00.000Z,2,13,7,5,9,2.546,113
2024-04-20T00:00:00.000Z,3,17,8,4,10,3.838,114
2024-04-21T00:00:00.000Z,1,17,6.5,5,10.5,3.555,112
2024-04-22T00:00:00.000Z,2,14,10,8,11,2.474,108
2024-04-23T00:00:00.000Z,5,12,7.5,7,9,1.599,110
2024-04-24T00:00:00.000Z,3,13,8,5,9,2.531,127
2024-04-25T00:00:00.000Z,2,13,9,6,10,2.931,117
2024-04-26T00:00:00.000Z,2,14,9,7,11,2.66,115
2024-04-27T00:00:00.000Z,3,16,7,5,10,3.028,100
