# Sensor Strada Soldat Ion Ciocodeică, Sector 4, Romania (uRad Monitor/160000e0)
# https://aqicn.org/station/@109819/
# Daily pm1
date,min,max,median,q1,q3,stdev,count
2020-06-26T00:00:00.000Z,2,12,5,4,7,1.931,1351
2020-06-27T00:00:00.000Z,1,13,6,3,9,3.17,1324
2020-06-28T00:00:00.000Z,3,13,6,4,7,2.128,1341
2020-06-29T00:00:00.000Z,6,16,10,8,12,2.575,1270
2020-06-30T00:00:00.000Z,1,17,11,5,14,4.879,1287
2020-07-01T00:00:00.000Z,2,8,4,3,6,1.639,1237
2020-07-02T00:00:00.000Z,1,12,4,3,7,2.762,1247
2020-07-03T00:00:00.000Z,2,15,4,4,6,2.238,1299
2020-07-04T00:00:00.000Z,3,13,8,7,9,1.747,1313
2020-07-05T00:00:00.000Z,2,9,4,4,6,1.371,1254
2020-07-06T00:00:00.000Z,2,7,4,4,5,0.821,815
2020-07-07T00:00:00.000Z,1,13,5,3,6,2.227,1210
2020-07-08T00:00:00.000Z,0,17,1,1,2,3.408,1270
2020-07-09T00:00:00.000Z,2,6,4,3,4,0.802,1126
2020-07-10T00:00:00.000Z,0,7,3,1,5,1.906,1270
2020-07-11T00:00:00.000Z,1,6,2,2,3,1.17,1187
2020-07-12T00:00:00.000Z,2,28,5,4,6,2.67,1130
2020-07-13T00:00:00.000Z,0,3,2,1,2,0.985,924
2020-07-14T00:00:00.000Z,1,6,2,1,3,1.287,1254
2020-07-15T00:00:00.000Z,1,31,3,3,5,2.902,1283
2020-07-16T00:00:00.000Z,2,60,4,3,5.5,3.987,1288
2020-07-17T00:00:00.000Z,2,11,5,4,6,1.547,1277
2020-07-18T00:00:00.000Z,2,9,4,3,5,1.627,1294
2020-07-19T00:00:00.000Z,4,16,7,6,9,2.364,1287
2020-07-20T00:00:00.000Z,0,13,5,2,9,3.405,1163
2020-07-21T00:00:00.000Z,2,35,5,3,9,5.241,1019
2020-07-22T00:00:00.000Z,3,18,5,5,6,2.127,1232
2020-07-23T00:00:00.000Z,1,11,5,4,5,1.286,1232
2020-07-24T00:00:00.000Z,2,88,5,4,7,10.292,1114
2020-07-25T00:00:00.000Z,2,6,3,3,4,0.751,1291
2020-07-26T00:00:00.000Z,3,71,6,5,8,6.962,1225
2020-07-27T00:00:00.000Z,4,12,8,6,9,1.977,1248
2020-07-28T00:00:00.000Z,4,40,7,6,9,6.06,1197
2020-07-29T00:00:00.000Z,2,34,6,5,8,3.809,1198
2020-07-30T00:00:00.000Z,4,32,6,5,9,3.151,1170
2020-07-31T00:00:00.000Z,3,19,6,5,8,2.873,1153
2020-08-01T00:00:00.000Z,3,23,6,5,7,2.801,1190
2020-08-02T00:00:00.000Z,1,5,2,1,3,0.918,1130
2020-08-03T00:00:00.000Z,1,6,2,2,4,1.32,1065
2020-08-04T00:00:00.000Z,1,6,2,2,3,1.056,1233
2020-08-05T00:00:00.000Z,1,10,2,2,3,1.175,1369
2020-08-06T00:00:00.000Z,2,7,3,2,4,1.118,1369
2020-08-07T00:00:00.000Z,2,9,4,4,5,1.283,1352
2020-08-08T00:00:00.000Z,3,9,6,5,7,1.134,1362
2020-08-09T00:00:00.000Z,1,8,3,2,4,1.485,1358
2020-08-10T00:00:00.000Z,2,25,4,3,4,1.363,1338
2020-08-11T00:00:00.000Z,3,14,5,4,5,0.952,1328
2020-08-12T00:00:00.000Z,2,14,5,4,5,1.771,1319
2020-08-13T00:00:00.000Z,2,34,4,4,6,3.575,1330
2020-08-14T00:00:00.000Z,2,9,6,5,7,1.644,1351
2020-08-15T00:00:00.000Z,1,12,3,2,3,1.833,1339
2020-08-16T00:00:00.000Z,1,8,4,3,5,1.434,1313
2020-08-17T00:00:00.000Z,1,15,4,3,4,1.4,1359
2020-08-18T00:00:00.000Z,1,12,4,2,5,1.934,1353
2020-08-19T00:00:00.000Z,3,10,6,5,7,1.409,1349
2020-08-20T00:00:00.000Z,0,133,4,3,6,5.389,1365
2020-08-21T00:00:00.000Z,3,47,6,5,9,5.042,1331
2020-08-22T00:00:00.000Z,6,59,8,7,9,2.911,1305
